"id","thumbnailUrl","color1","color1Cov","color2","color2Cov","color3","color3Cov","error","source"
"388462648","https://tr.rbxcdn.com/180DAY-89f8f0c33fc7f4a02410db37b773b9c7/420/420/Shirt/Png/noFilter","#131313","0.7622","#7F8382","0.122","#27353F","0.064",,"roblox-cdn-thumbnail"
"388881312","https://tr.rbxcdn.com/180DAY-329e0e1ad001956a9a87608a18f8e35f/420/420/Shirt/Png/noFilter","#171717","0.8306","#838380","0.1104","#40403D","0.0242",,"roblox-cdn-thumbnail"
"389289262","https://tr.rbxcdn.com/180DAY-6f9836595641025307792f46450584fa/420/420/Shirt/Png/noFilter","#585857","0.7647","#81817F","0.1765","#292929","0.048",,"roblox-cdn-thumbnail"
"389526475","https://tr.rbxcdn.com/180DAY-a3b0ed28bea3583eb89cf0771683e274/420/420/Shirt/Png/noFilter","#151515","0.8391","#83827F","0.1053","#5B5B5B","0.0316",,"roblox-cdn-thumbnail"
"389818951","https://tr.rbxcdn.com/180DAY-35561ae71eb6805445f704e750151207/420/420/Shirt/Png/noFilter","#1E2232","0.8349","#82817F","0.1162","#44454E","0.0199",,"roblox-cdn-thumbnail"
"390044527","https://tr.rbxcdn.com/180DAY-567e94dd539653a4590ec5f5c62f3274/420/420/Pants/Png/noFilter","#202020","0.5925","#858481","0.2534","#E8E7E2","0.1164",,"roblox-cdn-thumbnail"
"390573220","https://tr.rbxcdn.com/180DAY-ad815989226e351f3fb8e093f1068ca2/420/420/Shirt/Png/noFilter","#171615","0.7926","#838380","0.126","#443F3E","0.0369",,"roblox-cdn-thumbnail"
"390579309","https://tr.rbxcdn.com/180DAY-da5763873cd9b73183f25ed151397a6a/420/420/Shirt/Png/noFilter","#504E56","0.7679","#817E7E","0.1863","#AC7975","0.0183",,"roblox-cdn-thumbnail"
"390585620","https://tr.rbxcdn.com/180DAY-bd2b079635a6e6f94fa5950cb8450d1c/420/420/Shirt/Png/noFilter","#191919","0.7466","#81807E","0.1267","#474748","0.0935",,"roblox-cdn-thumbnail"
"393101252","https://tr.rbxcdn.com/180DAY-7d412788feacb02acfbb1d014be4a50f/420/420/Shirt/Png/noFilter","#726B5E","0.8765","#938E82","0.1111","#E9E8E3","0.0108",,"roblox-cdn-thumbnail"
"393989630","https://tr.rbxcdn.com/180DAY-7990f670a8b2e4c215db66e67d06ed7e/420/420/Shirt/Png/noFilter","#1B1A1A","0.8225","#84837F","0.1153","#4A423B","0.0395",,"roblox-cdn-thumbnail"
"393990171","https://tr.rbxcdn.com/180DAY-ba3df31e634a4f890bb135bc9efa223e/420/420/Shirt/Png/noFilter","#271313","0.6881","#84817E","0.1711","#4E413B","0.0731",,"roblox-cdn-thumbnail"
"394857082","https://tr.rbxcdn.com/180DAY-79ba97343aa2bc165e0a0400031183cc/420/420/Shirt/Png/noFilter","#788894","0.8308","#A0B6C6","0.0655","#3A3F40","0.0488",,"roblox-cdn-thumbnail"
"395266846","https://tr.rbxcdn.com/180DAY-83a8c6e35ceb5cbf5bdf76d4361df18f/420/420/Shirt/Png/noFilter","#87A698","0.8322","#7B7C77","0.0668","#BDE5D2","0.0634",,"roblox-cdn-thumbnail"
"395278715","https://tr.rbxcdn.com/180DAY-6667004f33e37481e4bb5c47ee6c61a8/420/420/Shirt/Png/noFilter","#181818","0.4479","#86857D","0.3239","#474744","0.1268",,"roblox-cdn-thumbnail"
"395282999","https://tr.rbxcdn.com/180DAY-22a02edda6b4e99526f74bae5c92af0e/420/420/Shirt/Png/noFilter","#959AB9","0.774","#848381","0.1192","#D0D5F2","0.0694",,"roblox-cdn-thumbnail"
"396487237","https://tr.rbxcdn.com/180DAY-ef986770ec5610244b0528fa376522d8/420/420/Shirt/Png/noFilter","#84807E","0.4505","#694D4B","0.2723","#431818","0.1535",,"roblox-cdn-thumbnail"
"396487707","https://tr.rbxcdn.com/180DAY-e3639d822d1e01d87a35f600b3f763b2/420/420/Shirt/Png/noFilter","#84817F","0.5364","#675150","0.2053","#EBEAE8","0.1656",,"roblox-cdn-thumbnail"
"396508935","https://tr.rbxcdn.com/180DAY-2d1fda029515246d288c0e7c33dc2e0a/420/420/Shirt/Png/noFilter","#515460","0.7997","#7F7F83","0.1787","#E9E8E3","0.0108",,"roblox-cdn-thumbnail"
"396522899","https://tr.rbxcdn.com/180DAY-0462347579a0394e6d880d09cdea55a6/420/420/Shirt/Png/noFilter","#49413E","0.7786","#838483","0.1221","#6A5E5D","0.0794",,"roblox-cdn-thumbnail"
"396552172","https://tr.rbxcdn.com/180DAY-64d2db4d0dc89d7e1529d9e0728dbe7d/420/420/Shirt/Png/noFilter","#BA969F","0.5471","#887D7D","0.1884","#2C292B","0.1109",,"roblox-cdn-thumbnail"
"396945851","https://tr.rbxcdn.com/180DAY-fe86fb7daef39c36fbcf0c5fe10fdb67/420/420/Shirt/Png/noFilter","#26272A","0.7749","#87817F","0.136","#524C51","0.0619",,"roblox-cdn-thumbnail"
"396961156","https://tr.rbxcdn.com/180DAY-4cdf2f496d52d73e77ec22223e81de57/420/420/Shirt/Png/noFilter","#8395A0","0.8158","#B8D2E4","0.0552","#787875","0.0552",,"roblox-cdn-thumbnail"
"397068878","https://tr.rbxcdn.com/180DAY-0be6244d7bf4e44cd51d297613ea334e/420/420/Shirt/Png/noFilter","#171717","0.7029","#818583","0.1424","#92AEAE","0.0735",,"roblox-cdn-thumbnail"
"397552938","https://tr.rbxcdn.com/180DAY-fce6f982b92a631eb46389118b1846bf/420/420/Shirt/Png/noFilter","#83827F","0.5404","#4C4C4B","0.1988","#EAE9E7","0.1677",,"roblox-cdn-thumbnail"
"397556445","https://tr.rbxcdn.com/180DAY-bdb8d514c93d10d8bceda67bb31c6ccc/420/420/Shirt/Png/noFilter","#191919","0.6891","#838280","0.2017","#424141","0.0483",,"roblox-cdn-thumbnail"
"397939580","https://tr.rbxcdn.com/180DAY-649ba32211099f59981863f3ea54ef60/420/420/Shirt/Png/noFilter","#838380","0.5532","#EAEAE8","0.1915","#595552","0.1773",,"roblox-cdn-thumbnail"
"399225955","https://tr.rbxcdn.com/180DAY-9c52e0e3645631c8c8b12ec474e3f910/420/420/Shirt/Png/noFilter","#161616","0.75","#838380","0.1398","#4A3737","0.0512",,"roblox-cdn-thumbnail"
"399823888","https://tr.rbxcdn.com/180DAY-3ef07b9bd11b9c03a08ff417fb3de3e5/420/420/Shirt/Png/noFilter","#161617","0.7606","#7D8284","0.1409","#384148","0.053",,"roblox-cdn-thumbnail"
"399824018","https://tr.rbxcdn.com/180DAY-7d649da7fff86f5a1be7cbc141437e12/420/420/Pants/Png/noFilter","#131313","0.5884","#858481","0.2585","#E8E7E2","0.1156",,"roblox-cdn-thumbnail"
"400502020","https://tr.rbxcdn.com/180DAY-37d01c65c948a9a3d93a584786e9e7e1/420/420/Shirt/Png/noFilter","#8B271F","0.7429","#84827F","0.1023","#3A1F1C","0.0511",,"roblox-cdn-thumbnail"
"400641199","https://tr.rbxcdn.com/180DAY-9362c69dbdaae876344ab86aab38fba0/420/420/Shirt/Png/noFilter","#544E4F","0.734","#807F7D","0.1565","#353233","0.0736",,"roblox-cdn-thumbnail"
"400641220","https://tr.rbxcdn.com/180DAY-a7acc37987aa03759ac45e4b0cb8c580/420/420/Pants/Png/noFilter","#151414","0.4692","#858481","0.2603","#E8E7E2","0.1164",,"roblox-cdn-thumbnail"
"400836146","https://tr.rbxcdn.com/180DAY-947c2864f0e7544e9b1c75bc90e7ed14/420/420/Shirt/Png/noFilter","#544D4E","0.6708","#82807E","0.1323","#1D1C1C","0.1246",,"roblox-cdn-thumbnail"
"401490310","https://tr.rbxcdn.com/180DAY-6c20bc72b01cb574d013b0d4151d74c2/420/420/Shirt/Png/noFilter","#6D7477","0.9037","#4A658C","0.0433","#8D9291","0.0321",,"roblox-cdn-thumbnail"
"402449368","https://tr.rbxcdn.com/180DAY-ed835bdd2003c1f557e9138e5d01669d/420/420/Shirt/Png/noFilter","#A84E47","0.7126","#90847F","0.1452","#E26B62","0.059",,"roblox-cdn-thumbnail"
"402944868","https://tr.rbxcdn.com/180DAY-603fca6bb082420d11743a3a68ebcd30/420/420/Shirt/Png/noFilter","#ABB393","0.6848","#86877A","0.1568","#E9F1CD","0.0652",,"roblox-cdn-thumbnail"
"403477256","https://tr.rbxcdn.com/180DAY-ba9c8afeb2d50df73f39a13c5255e959/420/420/Shirt/Png/noFilter","#546C8B","0.6861","#8F7D83","0.2052","#7594BB","0.0704",,"roblox-cdn-thumbnail"
"403775055","https://tr.rbxcdn.com/180DAY-0d808a95aa45f4bd7b2d9e0a72ebbb4c/420/420/Shirt/Png/noFilter","#87461D","0.7586","#87827D","0.1139","#AC6634","0.084",,"roblox-cdn-thumbnail"
"404370944","https://tr.rbxcdn.com/180DAY-8a8c4da7b32e2c34d4a1adc18959cd7c/420/420/Shirt/Png/noFilter","#541515","0.7321","#828280","0.1126","#252020","0.0791",,"roblox-cdn-thumbnail"
"407494270","https://tr.rbxcdn.com/180DAY-80c1ee025bdbc907fe8327535f830d0b/420/420/Shirt/Png/noFilter","#191919","0.7401","#7F7E7B","0.1991","#4E4646","0.0441",,"roblox-cdn-thumbnail"
"414300436","https://tr.rbxcdn.com/180DAY-1fc5c990b0974c758e8e3a2ced131fd3/420/420/Shirt/Png/noFilter","#272728","0.8135","#83827F","0.1068","#625A58","0.0211",,"roblox-cdn-thumbnail"
"414536219","https://tr.rbxcdn.com/180DAY-d54c1824239dd213ea8877e68bef225f/420/420/Shirt/Png/noFilter","#516782","0.4904","#868680","0.1926","#1A1C1C","0.1261",,"roblox-cdn-thumbnail"
"431375247","https://tr.rbxcdn.com/180DAY-e07e4a856a9fb45bb19ef3e194afa780/420/420/Shirt/Png/noFilter","#868683","0.7739","#E9E8E7","0.1913","#5C5C5A","0.0348",,"roblox-cdn-thumbnail"
"436452398","https://tr.rbxcdn.com/180DAY-666ad629c7fc173df839eae04acf661a/420/420/Shirt/Png/noFilter","#5D5D5D","0.7699","#828180","0.1595","#2C2C2C","0.0598",,"roblox-cdn-thumbnail"
"460079464","https://tr.rbxcdn.com/180DAY-e68155806f9b785e52cfccc50c69b267/420/420/Shirt/Png/noFilter","#595858","0.7612","#867D81","0.2155","#E9E8E3","0.0109",,"roblox-cdn-thumbnail"
"460129139","https://tr.rbxcdn.com/180DAY-bc7f3bdd197c51eaf8435aa9f1799747/420/420/Shirt/Png/noFilter","#171717","0.7658","#848380","0.1051","#412C26","0.042",,"roblox-cdn-thumbnail"
"460950662","https://tr.rbxcdn.com/180DAY-611be11c4a20107edc56ce56bba46815/420/420/Shirt/Png/noFilter","#818181","0.9754","#E9E8E3","0.0143","#5B6267","0.0082",,"roblox-cdn-thumbnail"
"460951553","https://tr.rbxcdn.com/180DAY-27958bc48e2ba30d9040fc6a16bae6d7/420/420/Shirt/Png/noFilter","#181520","0.8116","#838280","0.1261","#565558","0.0365",,"roblox-cdn-thumbnail"
"461730785","https://tr.rbxcdn.com/180DAY-3ec2d99084dfceec909f19083c15b2c3/420/420/Shirt/Png/noFilter","#5E5955","0.7903","#85817F","0.1717","#4E3736","0.0274",,"roblox-cdn-thumbnail"
"470319117","https://tr.rbxcdn.com/180DAY-fa3a4912ef2d6cac88de2fe558745cde/420/420/Shirt/Png/noFilter","#57130E","0.7807","#84807D","0.1275","#69514C","0.0607",,"roblox-cdn-thumbnail"
"470319951","https://tr.rbxcdn.com/180DAY-171441f78af4f716162db1a134eca8c1/420/420/Shirt/Png/noFilter","#A29353","0.6708","#7F7445","0.1404","#868581","0.1139",,"roblox-cdn-thumbnail"
"470320653","https://tr.rbxcdn.com/180DAY-8d06478c4b8fa01f844a06e95ca0f8bf/420/420/Shirt/Png/noFilter","#809D74","0.8113","#657D5B","0.1226","#A8D196","0.0393",,"roblox-cdn-thumbnail"
"470321684","https://tr.rbxcdn.com/180DAY-c76ea7bbab983368ef99760d915ad509/420/420/Shirt/Png/noFilter","#929BA1","0.642","#767B7F","0.2593","#B7C2CA","0.0391",,"roblox-cdn-thumbnail"
"470323306","https://tr.rbxcdn.com/180DAY-a1bbaa33a42a1a6d306348cc84085465/420/420/Shirt/Png/noFilter","#9F94A4","0.5688","#807B82","0.3292","#CDC1D3","0.0479",,"roblox-cdn-thumbnail"
"470324261","https://tr.rbxcdn.com/180DAY-c545c837684669ef6458fceec950d48b/420/420/Shirt/Png/noFilter","#A18190","0.758","#7D6B73","0.1752","#D4AABD","0.0366",,"roblox-cdn-thumbnail"
"470326044","https://tr.rbxcdn.com/180DAY-e1f3503c3112892285662456af50e843/420/420/Pants/Png/noFilter","#151414","0.6273","#848380","0.2242","#E8E7E2","0.103",,"roblox-cdn-thumbnail"
"470336514","https://tr.rbxcdn.com/180DAY-7dd035d1123fffad880ec0a31947a6e3/420/420/Pants/Png/noFilter","#12131B","0.6242","#858381","0.2242","#E8E7E2","0.103",,"roblox-cdn-thumbnail"
"470336873","https://tr.rbxcdn.com/180DAY-a0de2ee596a446463ca5d16376e85865/420/420/Pants/Png/noFilter","#444444","0.6049","#858481","0.228","#E8E7E2","0.1033",,"roblox-cdn-thumbnail"
"470337118","https://tr.rbxcdn.com/180DAY-0decc6897a05af1159d6e9a2658b200c/420/420/Pants/Png/noFilter","#77634F","0.6098","#868580","0.2256","#E8E7E2","0.1037",,"roblox-cdn-thumbnail"
"470337464","https://tr.rbxcdn.com/180DAY-af4b6331ff395b9c619d7dc3efb389e5/420/420/Pants/Png/noFilter","#959283","0.79","#E8E7E2","0.1066","#777467","0.0596",,"roblox-cdn-thumbnail"
"470337900","https://tr.rbxcdn.com/180DAY-f371e554d617381187daea15a01d5b99/420/420/Pants/Png/noFilter","#858582","0.6296","#E8E7E2","0.2519","#4B4B4B","0.0519",,"roblox-cdn-thumbnail"
"471062159","https://tr.rbxcdn.com/180DAY-5034327d67a405ba182a30eb4a7fbfd1/420/420/Shirt/Png/noFilter","#878684","0.7468","#E9E8E4","0.1234","#64635C","0.0714",,"roblox-cdn-thumbnail"
"471063264","https://tr.rbxcdn.com/180DAY-9d8646a26a11244e0b623e7b775202a8/420/420/Shirt/Png/noFilter","#171717","0.79","#838380","0.1213","#565553","0.0638",,"roblox-cdn-thumbnail"
"471299463","https://tr.rbxcdn.com/180DAY-8ef0d299c4e2c819efe1089d98dea8ad/420/420/Shirt/Png/noFilter","#78797A","0.9104","#4C4F54","0.0592","#303235","0.0192",,"roblox-cdn-thumbnail"
"472774669","https://tr.rbxcdn.com/180DAY-4b2532d1e6fdc2526d72878b7301f888/420/420/Shirt/Png/noFilter","#595959","0.7951","#7F7E7D","0.1621","#333332","0.0321",,"roblox-cdn-thumbnail"
"472795168","https://tr.rbxcdn.com/180DAY-3d6a6d6c36e4da6de25005066fcb8daa/420/420/Pants/Png/noFilter","#595959","0.7389","#828280","0.1741","#EAE9E4","0.0444",,"roblox-cdn-thumbnail"
"472857628","https://tr.rbxcdn.com/180DAY-13e6acc26052fb6f52437d0c14b1a9e6/420/420/Shirt/Png/noFilter","#6566B8","0.3234","#3593BA","0.3059","#848381","0.1189",,"roblox-cdn-thumbnail"
"472864357","https://tr.rbxcdn.com/180DAY-f5fc32293a8433ecdbae44db119480ed/420/420/Shirt/Png/noFilter","#30180F","0.4478","#662A10","0.2637","#84817F","0.1244",,"roblox-cdn-thumbnail"
"472866420","https://tr.rbxcdn.com/180DAY-abd4e6ccac2685224cc2104429e04d92/420/420/Shirt/Png/noFilter","#868082","0.3538","#3B1F3A","0.2094","#663F64","0.1733",,"roblox-cdn-thumbnail"
"472866861","https://tr.rbxcdn.com/180DAY-d97d49fd07e052901779987b1dbf1837/420/420/Shirt/Png/noFilter","#897978","0.5141","#724E51","0.3012","#4A2B17","0.1265",,"roblox-cdn-thumbnail"
"472867207","https://tr.rbxcdn.com/180DAY-7f7c5330b8d80864299df62076c112be/420/420/Shirt/Png/noFilter","#231E1B","0.8453","#82827E","0.1051","#645E59","0.021",,"roblox-cdn-thumbnail"
"472867363","https://tr.rbxcdn.com/180DAY-bd508b2a9b99b0f0393fa193c1890ac7/420/420/Shirt/Png/noFilter","#828281","0.32","#251919","0.2618","#5A5959","0.1927",,"roblox-cdn-thumbnail"
"472867548","https://tr.rbxcdn.com/180DAY-33d6ba1a30ed27728a304f02f24f791f/420/420/Shirt/Png/noFilter","#838280","0.6635","#ECECEC","0.2981","#5C5C5A","0.0385",,"roblox-cdn-thumbnail"
"472867678","https://tr.rbxcdn.com/180DAY-6ca784d5f2f2a13d6eb6dc28f3cd10ca/420/420/Shirt/Png/noFilter","#262625","0.6621","#4C4C4B","0.1818","#838380","0.1212",,"roblox-cdn-thumbnail"
"472867984","https://tr.rbxcdn.com/180DAY-366e97c7b07a36da6e48380e54b07e4d/420/420/Shirt/Png/noFilter","#112C42","0.7515","#7F8180","0.1167","#12466F","0.0879",,"roblox-cdn-thumbnail"
"472969963","https://tr.rbxcdn.com/180DAY-f5051706f581d501e5df095d1837e322/420/420/Pants/Png/noFilter","#898481","0.3018","#442826","0.289","#983F3A","0.1381",,"roblox-cdn-thumbnail"
"473061146","https://tr.rbxcdn.com/180DAY-80f130b7e17205a3f4a18f8995034ea4/420/420/Pants/Png/noFilter","#848484","0.3795","#22233A","0.3546","#4C4E5D","0.1357",,"roblox-cdn-thumbnail"
"473062043","https://tr.rbxcdn.com/180DAY-0104a134ec8676e5ee844498f5db3550/420/420/Pants/Png/noFilter","#878481","0.3463","#B28FA0","0.2121","#EAE9E4","0.1472",,"roblox-cdn-thumbnail"
"473062547","https://tr.rbxcdn.com/180DAY-abcf54d79c560d7726eca5e1ed332fcd/420/420/Pants/Png/noFilter","#868280","0.458","#411F27","0.3507","#5E5555","0.0957",,"roblox-cdn-thumbnail"
"473062700","https://tr.rbxcdn.com/180DAY-0bde87e0f62843d7aa8fe0a63beb2e7a/420/420/Pants/Png/noFilter","#828487","0.4511","#3A3136","0.2745","#605755","0.1766",,"roblox-cdn-thumbnail"
"473063263","https://tr.rbxcdn.com/180DAY-b05e3516bdbdd9527f50a0fdbeda774e/420/420/Pants/Png/noFilter","#918683","0.6935","#B46B6E","0.1341","#E9E8E3","0.1264",,"roblox-cdn-thumbnail"
"473063485","https://tr.rbxcdn.com/180DAY-4737590f3bfe0ff1e78619cbe27dfa80/420/420/Shirt/Png/noFilter","#272A35","0.328","#837F7E","0.244","#484951","0.234",,"roblox-cdn-thumbnail"
"473063740","https://tr.rbxcdn.com/180DAY-963a8d58bcac6a661ebe7ac43b630165/420/420/Shirt/Png/noFilter","#857B7B","0.2805","#3B292D","0.2729","#6B4347","0.2252",,"roblox-cdn-thumbnail"
"473233380","https://tr.rbxcdn.com/180DAY-379303e580ea1dd5adbfab6386e7be30/420/420/Shirt/Png/noFilter","#1D1D1E","0.7778","#848380","0.1389","#3D3D3C","0.0474",,"roblox-cdn-thumbnail"
"473233586","https://tr.rbxcdn.com/180DAY-28c4254e4ec50879706b69f74d8f7889/420/420/Shirt/Png/noFilter","#1E1D1E","0.7141","#848381","0.1389","#593522","0.0768",,"roblox-cdn-thumbnail"
"473233731","https://tr.rbxcdn.com/180DAY-7eea04c9dedd6775c2184cf8faeb6aee/420/420/Shirt/Png/noFilter","#1D1D1E","0.683","#838380","0.1373","#A29F51","0.0654",,"roblox-cdn-thumbnail"
"473234403","https://tr.rbxcdn.com/180DAY-8ab8c3415344f1f69227688c6ce514d7/420/420/Shirt/Png/noFilter","#1C1C1D","0.781","#848380","0.1389","#3D3D3D","0.0458",,"roblox-cdn-thumbnail"
"473620612","https://tr.rbxcdn.com/180DAY-f96aff088e1a13c12d0491837f66ca96/420/420/Shirt/Png/noFilter","#A1998C","0.7925","#848077","0.1329","#CFC5AF","0.0567",,"roblox-cdn-thumbnail"
"473967945","https://tr.rbxcdn.com/180DAY-74aefc77e32af1845bd690bc0567119f/420/420/Pants/Png/noFilter","#554D50","0.3451","#838280","0.3451","#201E1F","0.1766",,"roblox-cdn-thumbnail"
"474075182","https://tr.rbxcdn.com/180DAY-7d3453bb85d264a9cbd0436a39205893/420/420/Shirt/Png/noFilter","#101010","0.8363","#848381","0.1051","#5A5A58","0.036",,"roblox-cdn-thumbnail"
"474328985","https://tr.rbxcdn.com/180DAY-906fe473acc3c4aa0361db36650cba56/420/420/Shirt/Png/noFilter","#0EB1B1","0.3474","#2B2F2F","0.3316","#828582","0.1376",,"roblox-cdn-thumbnail"
"474525260","https://tr.rbxcdn.com/180DAY-049c92c5991a390bec5546e2454a459a/420/420/Shirt/Png/noFilter","#2F2F2F","0.7466","#83827F","0.1071","#141414","0.1026",,"roblox-cdn-thumbnail"
"474646805","https://tr.rbxcdn.com/180DAY-e014f1434d6de660c05222ea98d84b92/420/420/Pants/Png/noFilter","#838482","0.7403","#E8E7E2","0.2208","#61605E","0.039",,"roblox-cdn-thumbnail"
"474650406","https://tr.rbxcdn.com/180DAY-08aa6cb173e0c7f27cd01af4c3cb6797/420/420/Pants/Png/noFilter","#848482","0.678","#E8E7E2","0.2881","#5C5C5A","0.0339",,"roblox-cdn-thumbnail"
"476659663","https://tr.rbxcdn.com/180DAY-1723192edae95b6ac01e53a758638820/420/420/Shirt/Png/noFilter","#858380","0.7405","#E9E4E1","0.2137","#5E5D5B","0.0382",,"roblox-cdn-thumbnail"
"477135629","https://tr.rbxcdn.com/180DAY-b65382cf1477b05b461ec695bf967bcc/420/420/Shirt/Png/noFilter","#1B1B1B","0.5277","#838280","0.2867","#626261","0.0916",,"roblox-cdn-thumbnail"
"477135953","https://tr.rbxcdn.com/180DAY-48fa92fd4bcda478c2e463ff820898b9/420/420/Shirt/Png/noFilter","#191818","0.4585","#4B4742","0.278","#7B7873","0.2347",,"roblox-cdn-thumbnail"
"477136381","https://tr.rbxcdn.com/180DAY-4889b847c8bf47d19ac0cabf78ba05a7/420/420/Shirt/Png/noFilter","#B23FA3","0.5323","#817D7F","0.3433","#8A3681","0.0323",,"roblox-cdn-thumbnail"
"477285592","https://tr.rbxcdn.com/180DAY-df4ddb7f80d96cd5ff175f1e2577e5c2/420/420/Shirt/Png/noFilter","#838381","0.4741","#5D5D5D","0.2931","#2C2C2C","0.1552",,"roblox-cdn-thumbnail"
"477287158","https://tr.rbxcdn.com/180DAY-2d4cfff490331c36be84c4124f7a8898/420/420/Shirt/Png/noFilter","#2D1214","0.6373","#848280","0.1416","#68181C","0.114",,"roblox-cdn-thumbnail"
"477982319","https://tr.rbxcdn.com/180DAY-872f8b7039d2d7b4980e0d1c7eb19528/420/420/Shirt/Png/noFilter","#827F7E","0.7467","#9D4848","0.0822","#545C99","0.0625",,"roblox-cdn-thumbnail"
"478683996","https://tr.rbxcdn.com/180DAY-77ac63ded509f276b9c82466e57b5171/420/420/Shirt/Png/noFilter","#8B7E7F","0.5603","#212020","0.3145","#605959","0.0504",,"roblox-cdn-thumbnail"
"482019410","https://tr.rbxcdn.com/180DAY-b35652fe4487fd1c668dacf47334f993/420/420/Shirt/Png/noFilter","#374773","0.753","#818086","0.1591","#53608D","0.0606",,"roblox-cdn-thumbnail"
"483267627","https://tr.rbxcdn.com/180DAY-54247e4b6f9217e3208a85b43c4ccbdf/420/420/Shirt/Png/noFilter","#838287","0.8785","#E8E8E7","0.0935","#5A5E67","0.028",,"roblox-cdn-thumbnail"
"487263121","https://tr.rbxcdn.com/180DAY-18fb7227690a0f02a9437e13153e6978/420/420/Shirt/Png/noFilter","#858480","0.5185","#F0EFE0","0.2741","#685B58","0.0593",,"roblox-cdn-thumbnail"
"488418439","https://tr.rbxcdn.com/180DAY-c10ef9e528690a85399bde6583ef2d83/420/420/Shirt/Png/noFilter","#2C3341","0.776","#807F7F","0.1672","#58575D","0.0457",,"roblox-cdn-thumbnail"
"489313766","https://tr.rbxcdn.com/180DAY-ed6353823565716a705824ef47f1dfca/420/420/Pants/Png/noFilter","#8E8EBD","0.6033","#848281","0.2342","#E8E6E4","0.0909",,"roblox-cdn-thumbnail"
"489411169","https://tr.rbxcdn.com/180DAY-73afb9d6dbf592de3f9fc77020f24db5/420/420/Shirt/Png/noFilter","#99867B","0.7432","#826352","0.2055","#C7A896","0.036",,"roblox-cdn-thumbnail"
"491677022","https://tr.rbxcdn.com/180DAY-60b4ac7859fd15383b4cae638a61cc59/420/420/Pants/Png/noFilter","#808385","0.28","#221C1B","0.2737","#47362A","0.2126",,"roblox-cdn-thumbnail"
"491694003","https://tr.rbxcdn.com/180DAY-2ad160efd2dc551fa562fc56ebc624ef/420/420/Shirt/Png/noFilter","#2D2924","0.4195","#7C7E7E","0.3888","#505150","0.179",,"roblox-cdn-thumbnail"
"491719727","https://tr.rbxcdn.com/180DAY-80f280d71e13ded4209261d7565bbb9c/420/420/Shirt/Png/noFilter","#838280","0.6406","#555554","0.125","#E8E7E6","0.125",,"roblox-cdn-thumbnail"
"491720302","https://tr.rbxcdn.com/180DAY-746189494b263321b9224bbc9382197b/420/420/Shirt/Png/noFilter","#2A2A2A","0.8415","#82817E","0.1052","#4A4A49","0.0244",,"roblox-cdn-thumbnail"
"491720529","https://tr.rbxcdn.com/180DAY-6b880bfa61e29fe7b653d2bdf8322afd/420/420/Shirt/Png/noFilter","#4E0E0E","0.6193","#534F4F","0.1482","#84827F","0.1217",,"roblox-cdn-thumbnail"
"491722507","https://tr.rbxcdn.com/180DAY-08dbcdcfbb22482f8965b973afec4260/420/420/Pants/Png/noFilter","#868288","0.474","#965A65","0.1193","#9D3341","0.0979",,"roblox-cdn-thumbnail"
"491722543","https://tr.rbxcdn.com/180DAY-e7bb75d86e540f98049c902eca93c38a/420/420/Shirt/Png/noFilter","#838282","0.3475","#183FA4","0.1368","#A11819","0.0964",,"roblox-cdn-thumbnail"
"495181622","https://tr.rbxcdn.com/180DAY-9a3d4a99b7e0cf957878f084e22426b2/420/420/Shirt/Png/noFilter","#1D1D1D","0.7421","#838381","0.1447","#615C5D","0.0613",,"roblox-cdn-thumbnail"
"506814251","https://tr.rbxcdn.com/180DAY-3fd17ba07991a6b19cb4544b60df0c86/420/420/Shirt/Png/noFilter","#1B1010","0.8179","#83827F","0.1214","#403837","0.0303",,"roblox-cdn-thumbnail"
"518062189","https://tr.rbxcdn.com/180DAY-8ed2b712cd5e0b7e5e55da54878504bb/420/420/Shirt/Png/noFilter","#121212","0.736","#83827E","0.1244","#544C41","0.1138",,"roblox-cdn-thumbnail"
"525527465","https://tr.rbxcdn.com/180DAY-48b847ae7bfacbb464ba6786ae5fd3f0/420/420/Shirt/Png/noFilter","#315D2D","0.5788","#848781","0.3125","#5C715B","0.0543",,"roblox-cdn-thumbnail"
"526414383","https://tr.rbxcdn.com/180DAY-2b1762da41356bcf5f66d70c91084078/420/420/Shirt/Png/noFilter","#5A1616","0.7939","#84827F","0.1344","#5F3E3E","0.029",,"roblox-cdn-thumbnail"
